area,tech,bus,gen,lat,lng,dist_km,capacity,capacity_factor,cost_poi_usd_per_mw,cost_reinforcement_usd_per_mw,cost_spur_usd_per_km_mw,same_area,system_capacity
2.0,wind,bus_306,wind_13355,35.602189786706894,-114.66016122885715,337.8460985931821,258.0,46.71920613088312,35000.0,318633.25,4238.3168759567225,0,3370.0
2.0,wind,bus_306,wind_13719,35.602189786706894,-113.696248436,423.4044244742405,270.0,49.6009464184887,15000.0,369154.3,5210.298750561249,0,3370.0
2.0,wind,bus_306,wind_13723,35.602189786706894,-113.34573469314286,454.69894952520104,282.0,46.93785294623239,35000.0,342503.72,4586.018234119997,0,3370.0
2.0,wind,bus_306,wind_14115,35.645059860524135,-113.60862000028573,432.0144655303149,102.0,44.604152879739,35000.0,319696.4,5301.523045267489,0,3370.0
1.0,solar,bus_306,solar_1180,33.609768440889475,-113.9774181261579,419.8286172428135,119.51,20.66093307534744,35000.0,415575.4,10881.386489607035,0,540.0
1.0,solar,bus_306,solar_1938,33.70863148776316,-115.91018336026316,253.78171477258985,413.56,21.006451738438415,35000.0,136194.78,5589.921430933224,0,540.0
1.0,solar,bus_306,solar_2696,33.70863148776316,-114.5296367644737,368.2338691246825,975.34,20.23556579392014,15000.0,326046.84,5842.262500000001,0,540.0
3.0,solar,bus_306,solar_3481,35.31340266021852,-117.54001038092592,82.047164173663,235.46,20.98557988500825,15000.0,1450488.9,9015.091456745968,1,540.0
3.0,solar,bus_306,solar_3865,35.399983877055554,-117.89215974462962,66.8646978701516,555.68,20.956046218629005,15000.0,748010.2,8326.904253604604,1,540.0
1.0,solar,bus_306,solar_4974,33.90635758151053,-114.39158210489474,372.7029917583393,725.49,20.566563256377396,15000.0,151662.47,5015.97306034038,0,540.0
3.0,solar,bus_306,solar_5002,35.57314631072963,-117.75129999914815,89.95083952927364,321.51,20.805657171461945,15000.0,610527.6,14019.768686868687,1,540.0
2.0,solar,bus_306,solar_6866,35.773670081975865,-113.082849386,481.2589379953758,1975.87,20.3644778352278,15000.0,163287.61,3303.7093581362155,0,540.0
2.0,solar,bus_306,solar_6870,35.816540155793106,-115.27356027885715,291.24842596695964,511.49,20.3885561933549,15000.0,191078.33,4340.889018140537,0,540.0
1.0,solar,bus_306,solar_6877,34.20294672213158,-114.39158210489474,363.8059210241344,243.36,20.323107440582152,35000.0,248843.27,14732.03952695499,0,540.0
1.0,solar,bus_306,solar_7637,34.40067281587895,-116.0482380198421,210.86563813921885,115.64,20.97164538263398,15000.0,329703.16,8637.77394621809,0,540.0
1.0,solar,bus_306,solar_8402,34.59839890962632,-116.18629267942106,193.63373708976383,800.57,20.779362880359272,35000.0,309062.75,5348.813514564577,0,540.0
1.0,solar,bus_306,solar_8406,34.59839890962632,-115.63407404110526,243.53206988863909,381.67,20.52282248996236,35000.0,307217.75,13701.886610865902,0,540.0
3.0,solar,bus_306,solar_8422,36.00605239491482,-118.878177963,135.8390882048175,1534.09,18.4643785313685,15000.0,147581.83,4738.016111105843,1,540.0
1.0,solar,bus_306,solar_8772,34.59839890962632,-115.21991006236843,281.0846598962906,1262.43,20.827260532201606,15000.0,285082.16,4698.472227915261,0,540.0
3.0,solar,bus_306,solar_8801,36.00605239491482,-118.0330194901111,126.34928474149132,1920.94,21.38626932296118,15000.0,166064.89,3150.371663040237,1,540.0
1.0,solar,bus_306,solar_9164,34.6972619565,-115.91018336026316,217.0799958983325,1370.69,20.80076673898595,15000.0,228099.69,4582.887685702328,0,540.0
3.0,solar,bus_306,solar_9554,36.09263361175185,-118.73731821751852,140.3920486575737,2675.24,19.246807189138497,35000.0,439531.4,4826.783703703703,1,540.0
2.0,solar,bus_306,solar_10302,35.94515037724483,-113.95913374314286,408.4744275648108,774.09,20.206921077184717,35000.0,88726.28,5257.520563974944,0,540.0
3.0,solar,bus_306,solar_11083,36.26579604542593,-118.1738792355926,153.5754997988365,562.63,21.704051587967797,15000.0,407670.75,4334.185178850601,1,540.0
2.0,solar,bus_306,solar_11821,36.07376059869655,-115.36118871457143,295.068931275442,1895.69,20.33245961018209,35000.0,267489.94,4568.217359904856,0,540.0
3.0,solar,bus_306,solar_11837,36.35237726226296,-118.5260285992963,164.48121678370237,3199.82,21.280843517492393,35000.0,657265.94,3555.5323979640634,1,540.0
2.0,solar,bus_306,solar_12188,36.07376059869655,-114.48490435742858,367.7411396772597,1034.83,19.649696670386444,35000.0,345709.78,6176.704732336498,0,540.0
3.0,solar,bus_306,solar_12223,36.35237726226296,-117.3287207627037,184.05931277788605,616.44,19.899699049838656,15000.0,431066.34,4162.50411039619,1,540.0
2.0,solar,bus_306,solar_12568,36.11663067251379,-114.74778966457143,347.40109595613825,907.88,19.391389919897858,35000.0,404530.84,7771.421293493865,0,540.0
3.0,solar,bus_306,solar_12591,36.35237726226296,-117.11743114448147,193.68356033322905,1283.28,20.986785155739607,35000.0,243376.78,5059.439440354808,1,540.0
2.0,solar,bus_306,solar_12954,36.159500746331034,-114.13439061457143,400.5974819062706,216.79,19.79746766913336,35000.0,467371.66,9295.096465069715,0,540.0
2.0,solar,bus_306,solar_12977,36.202370820148275,-114.923046536,336.75742458536,422.82,19.98129969611502,35000.0,365625.44,4648.62371364967,0,540.0
2.0,solar,bus_306,solar_13734,36.28811096778276,-115.01067497171428,333.83251300859604,1435.71,20.022836093802365,35000.0,275067.38,4670.662091503268,0,540.0
2.0,solar,bus_306,solar_14502,36.3309810416,-114.923046536,342.99139508611546,1274.09,19.972700974607537,35000.0,392252.53,3317.1199651070892,0,540.0
1.0,wind,bus_307,wind_3840,32.91772711277368,-115.08185540278947,375.7381004492129,78.0,29.86654403472681,35000.0,257014.03,13494.356293888508,0,3370.0
1.0,wind,bus_307,wind_3841,32.91772711277368,-114.94380074321053,387.7502035571505,66.0,32.903536507098664,35000.0,317563.62,13922.127475281783,0,3370.0
3.0,wind,bus_307,wind_3867,34.18784684133704,-116.976571399,175.2623429215856,66.0,22.15517101019571,15000.0,550612.56,10357.109068159081,1,3370.0
3.0,wind,bus_307,wind_4614,34.274428058174074,-117.04700127174074,169.52700616946146,228.0,45.46469677479659,15000.0,542013.2,9597.691972840154,1,3370.0
3.0,wind,bus_307,wind_4625,34.361009275011114,-118.24430910833333,65.03818583862318,186.0,40.587012468578514,35000.0,411351.8,5539.314954486427,1,3370.0
1.0,wind,bus_307,wind_5738,33.01659015964737,-114.80574608363158,396.1250077293416,144.0,45.67545565294453,35000.0,185248.53,6033.371193415638,0,3370.0
3.0,wind,bus_307,wind_5759,34.534171708685186,-118.5260285992963,57.99212957862819,246.0,27.70681974270578,15000.0,579130.6,4889.942746873255,1,3370.0
3.0,wind,bus_307,wind_5762,34.534171708685186,-118.31473898107407,70.67332131235102,204.0,38.767218884089594,15000.0,378539.16,11720.692783303672,1,3370.0
1.0,wind,bus_307,wind_6124,33.11545320652105,-116.324347339,260.6610086308885,60.0,52.26981609860366,35000.0,376899.84,13854.580762104344,0,3370.0
2.0,wind,bus_307,wind_6862,35.173489048534485,-114.48490435742858,419.19534388418407,42.0,49.37766374099247,35000.0,362114.1,5022.801101628039,0,3370.0
2.0,wind,bus_307,wind_6864,35.173489048534485,-114.309647486,434.5865241399494,252.0,39.248624139220354,35000.0,454195.8,4487.393906682622,0,3370.0
2.0,wind,bus_307,wind_8004,35.216359122351726,-115.01067497171428,374.8046728263853,222.0,57.02361614208024,15000.0,347759.25,3906.8795749374895,0,3370.0
1.0,wind,bus_307,wind_8011,33.31317930026842,-115.63407404110526,312.6000740623617,228.0,17.733234099813693,15000.0,124354.65,5979.508496701373,0,3370.0
1.0,wind,bus_307,wind_8026,33.31317930026842,-113.701308807,486.7611739658389,126.0,33.18933618191138,35000.0,307217.75,13701.886610865902,0,3370.0
1.0,wind,bus_307,wind_8770,33.412042347142105,-113.9774181261579,459.45334126456606,276.0,40.85052500898017,35000.0,139822.95,4952.446145236453,0,3370.0
1.0,wind,bus_307,wind_8775,33.51090539401579,-116.0482380198421,269.57531967103256,108.0,31.262503103984557,15000.0,240732.22,5543.147302292982,0,3370.0
2.0,wind,bus_307,wind_9542,35.25922919616897,-113.43336312885715,514.1758501389598,228.0,40.26782429171251,15000.0,206109.4,3636.3574772151674,0,3370.0
1.0,wind,bus_307,wind_9546,33.609768440889475,-116.18629267942106,254.50053622697752,258.0,31.322704717256308,35000.0,228112.95,6730.409007429606,0,3370.0
1.0,wind,bus_307,wind_9926,33.609768440889475,-115.7721287006842,291.96427378523197,288.0,29.121414121724055,35000.0,177124.89,5342.027528675423,0,3370.0
3.0,wind,bus_307,wind_10314,34.96707779287037,-118.38516885381482,106.3391278192556,246.0,41.28737036872091,15000.0,469507.75,3910.4721550060904,1,3370.0
3.0,wind,bus_307,wind_11080,35.05365900970741,-117.82172987188889,143.420765497154,240.0,29.83449048851381,15000.0,473568.0,3140.1317006028785,1,3370.0
3.0,wind,bus_307,wind_11451,35.05365900970741,-117.39915063544444,171.89998890852465,216.0,31.922420034212657,35000.0,286184.66,5037.468664619892,1,3370.0
3.0,wind,bus_307,wind_11462,35.14024022654445,-118.59645847203703,118.3697207842785,72.0,30.90716157998361,15000.0,421182.88,4246.732688971792,1,3370.0
2.0,wind,bus_307,wind_12200,35.47357956525517,-115.44881715028572,348.34225942222673,282.0,35.868914710440556,35000.0,368521.7,3513.425303677313,0,3370.0
3.0,wind,bus_307,wind_12222,35.22682144338148,-118.80774809025925,125.32173222617295,180.0,7.294763642570183,15000.0,448000.2,4639.573607492375,1,3370.0
2.0,wind,bus_307,wind_13347,35.602189786706894,-115.36118871457143,361.6941598629334,240.0,31.74171522120349,35000.0,271069.88,4934.397613384755,0,3370.0
2.0,wind,bus_307,wind_13355,35.602189786706894,-114.66016122885715,419.47074915658766,258.0,46.71920613088312,35000.0,318633.25,4238.3168759567225,0,3370.0
2.0,wind,bus_307,wind_13719,35.602189786706894,-113.696248436,501.3605387311011,270.0,49.6009464184887,15000.0,369154.3,5210.298750561249,0,3370.0
2.0,wind,bus_307,wind_13723,35.602189786706894,-113.34573469314286,531.6145141018192,282.0,46.93785294623239,35000.0,342503.72,4586.018234119997,0,3370.0
2.0,wind,bus_307,wind_14115,35.645059860524135,-113.60862000028573,510.3677523688566,102.0,44.604152879739,35000.0,319696.4,5301.523045267489,0,3370.0
1.0,solar,bus_307,solar_1180,33.609768440889475,-113.9774181261579,455.7847776078912,119.51,20.66093307534744,35000.0,415575.4,10881.386489607035,0,540.0
1.0,solar,bus_307,solar_1938,33.70863148776316,-115.91018336026316,277.35664021757054,413.56,21.006451738438415,35000.0,136194.78,5589.921430933224,0,540.0
1.0,solar,bus_307,solar_2696,33.70863148776316,-114.5296367644737,403.65346918724,975.34,20.23556579392014,15000.0,326046.84,5842.262500000001,0,540.0
3.0,solar,bus_307,solar_3481,35.31340266021852,-117.54001038092592,182.0101664586436,235.46,20.98557988500825,15000.0,1450488.9,9015.091456745968,1,540.0
3.0,solar,bus_307,solar_3865,35.399983877055554,-117.89215974462962,170.2024456454965,555.68,20.956046218629005,15000.0,748010.2,8326.904253604604,1,540.0
1.0,solar,bus_307,solar_4974,33.90635758151053,-114.39158210489474,414.1112428061255,725.49,20.566563256377396,15000.0,151662.47,5015.97306034038,0,540.0
3.0,solar,bus_307,solar_5002,35.57314631072963,-117.75129999914815,193.29312013077973,321.51,20.805657171461945,15000.0,610527.6,14019.768686868687,1,540.0
2.0,solar,bus_307,solar_6866,35.773670081975865,-113.082849386,559.9361392103434,1975.87,20.3644778352278,15000.0,163287.61,3303.7093581362155,0,540.0
2.0,solar,bus_307,solar_6870,35.816540155793106,-115.27356027885715,379.8081326604867,511.49,20.3885561933549,15000.0,191078.33,4340.889018140537,0,540.0
1.0,solar,bus_307,solar_6877,34.20294672213158,-114.39158210489474,412.9751698786119,243.36,20.323107440582152,35000.0,248843.27,14732.03952695499,0,540.0
1.0,solar,bus_307,solar_7637,34.40067281587895,-116.0482380198421,262.21711247460536,115.64,20.97164538263398,15000.0,329703.16,8637.77394621809,0,540.0
1.0,solar,bus_307,solar_8402,34.59839890962632,-116.18629267942106,253.22248339147455,800.57,20.779362880359272,35000.0,309062.75,5348.813514564577,0,540.0
1.0,solar,bus_307,solar_8406,34.59839890962632,-115.63407404110526,302.8918608411088,381.67,20.52282248996236,35000.0,307217.75,13701.886610865902,0,540.0
3.0,solar,bus_307,solar_8422,36.00605239491482,-118.878177963,211.8026252098013,1534.09,18.4643785313685,15000.0,147581.83,4738.016111105843,1,540.0
1.0,solar,bus_307,solar_8772,34.59839890962632,-115.21991006236843,340.3399984124873,1262.43,20.827260532201606,15000.0,285082.16,4698.472227915261,0,540.0
3.0,solar,bus_307,solar_8801,36.00605239491482,-118.0330194901111,225.33836243336532,1920.94,21.38626932296118,15000.0,166064.89,3150.371663040237,1,540.0
1.0,solar,bus_307,solar_9164,34.6972619565,-115.91018336026316,280.2471493344353,1370.69,20.80076673898595,15000.0,228099.69,4582.887685702328,0,540.0
3.0,solar,bus_307,solar_9554,36.09263361175185,-118.73731821751852,221.8004451150231,2675.24,19.246807189138497,35000.0,439531.4,4826.783703703703,1,540.0
2.0,solar,bus_307,solar_10302,35.94515037724483,-113.95913374314286,492.5367799083092,774.09,20.206921077184717,35000.0,88726.28,5257.520563974944,0,540.0
3.0,solar,bus_307,solar_11083,36.26579604542593,-118.1738792355926,249.04792143935947,562.63,21.704051587967797,15000.0,407670.75,4334.185178850601,1,540.0
2.0,solar,bus_307,solar_11821,36.07376059869655,-115.36118871457143,387.9085881758687,1895.69,20.33245961018209,35000.0,267489.94,4568.217359904856,0,540.0
3.0,solar,bus_307,solar_11837,36.35237726226296,-118.5260285992963,252.34699184577815,3199.82,21.280843517492393,35000.0,657265.94,3555.5323979640634,1,540.0
2.0,solar,bus_307,solar_12188,36.07376059869655,-114.48490435742858,455.8832846617556,1034.83,19.649696670386444,35000.0,345709.78,6176.704732336498,0,540.0
3.0,solar,bus_307,solar_12223,36.35237726226296,-117.3287207627037,287.15399531280434,616.44,19.899699049838656,15000.0,431066.34,4162.50411039619,1,540.0
2.0,solar,bus_307,solar_12568,36.11663067251379,-114.74778966457143,437.40947652773326,907.88,19.391389919897858,35000.0,404530.84,7771.421293493865,0,540.0
3.0,solar,bus_307,solar_12591,36.35237726226296,-117.11743114448147,297.0282881412264,1283.28,20.986785155739607,35000.0,243376.78,5059.439440354808,1,540.0
2.0,solar,bus_307,solar_12954,36.159500746331034,-114.13439061457143,488.2633304985295,216.79,19.79746766913336,35000.0,467371.66,9295.096465069715,0,540.0
2.0,solar,bus_307,solar_12977,36.202370820148275,-114.923046536,428.7572690199538,422.82,19.98129969611502,35000.0,365625.44,4648.62371364967,0,540.0
2.0,solar,bus_307,solar_13734,36.28811096778276,-115.01067497171428,427.2964733690758,1435.71,20.022836093802365,35000.0,275067.38,4670.662091503268,0,540.0
2.0,solar,bus_307,solar_14502,36.3309810416,-114.923046536,436.47506270493136,1274.09,19.972700974607537,35000.0,392252.53,3317.1199651070892,0,540.0
1.0,wind,bus_308,wind_3840,32.91772711277368,-115.08185540278947,361.4457966394765,78.0,29.86654403472681,35000.0,257014.03,13494.356293888508,0,3370.0
1.0,wind,bus_308,wind_3841,32.91772711277368,-114.94380074321053,373.1897782457955,66.0,32.903536507098664,35000.0,317563.62,13922.127475281783,0,3370.0
3.0,wind,bus_308,wind_3867,34.18784684133704,-116.976571399,154.33329104976858,66.0,22.15517101019571,15000.0,550612.56,10357.109068159081,1,3370.0
3.0,wind,bus_308,wind_4614,34.274428058174074,-117.04700127174074,147.82969685039802,228.0,45.46469677479659,15000.0,542013.2,9597.691972840154,1,3370.0
3.0,wind,bus_308,wind_4625,34.361009275011114,-118.24430910833333,40.59510540342155,186.0,40.587012468578514,35000.0,411351.8,5539.314954486427,1,3370.0
1.0,wind,bus_308,wind_5738,33.01659015964737,-114.80574608363158,380.7976916478472,144.0,45.67545565294453,35000.0,185248.53,6033.371193415638,0,3370.0
3.0,wind,bus_308,wind_5759,34.534171708685186,-118.5260285992963,36.36627658651122,246.0,27.70681974270578,15000.0,579130.6,4889.942746873255,1,3370.0
3.0,wind,bus_308,wind_5762,34.534171708685186,-118.31473898107407,46.42026161938243,204.0,38.767218884089594,15000.0,378539.16,11720.692783303672,1,3370.0
1.0,wind,bus_308,wind_6124,33.11545320652105,-116.324347339,248.3897308189213,60.0,52.26981609860366,35000.0,376899.84,13854.580762104344,0,3370.0
2.0,wind,bus_308,wind_6862,35.173489048534485,-114.48490435742858,395.4533366895194,42.0,49.37766374099247,35000.0,362114.1,5022.801101628039,0,3370.0
2.0,wind,bus_308,wind_6864,35.173489048534485,-114.309647486,410.91285321464505,252.0,39.248624139220354,35000.0,454195.8,4487.393906682622,0,3370.0
2.0,wind,bus_308,wind_8004,35.216359122351726,-115.01067497171428,350.7612177060033,222.0,57.02361614208024,15000.0,347759.25,3906.8795749374895,0,3370.0
1.0,wind,bus_308,wind_8011,33.31317930026842,-115.63407404110526,296.984844184768,228.0,17.733234099813693,15000.0,124354.65,5979.508496701373,0,3370.0
1.0,wind,bus_308,wind_8026,33.31317930026842,-113.701308807,468.85636798346616,126.0,33.18933618191138,35000.0,307217.75,13701.886610865902,0,3370.0
1.0,wind,bus_308,wind_8770,33.412042347142105,-113.9774181261579,441.35731603291896,276.0,40.85052500898017,35000.0,139822.95,4952.446145236453,0,3370.0
1.0,wind,bus_308,wind_8775,33.51090539401579,-116.0482380198421,253.3526863853487,108.0,31.262503103984557,15000.0,240732.22,5543.147302292982,0,3370.0
2.0,wind,bus_308,wind_9542,35.25922919616897,-113.43336312885715,490.64858358667146,228.0,40.26782429171251,15000.0,206109.4,3636.3574772151674,0,3370.0
1.0,wind,bus_308,wind_9546,33.609768440889475,-116.18629267942106,237.76691948627155,258.0,31.322704717256308,35000.0,228112.95,6730.409007429606,0,3370.0
1.0,wind,bus_308,wind_9926,33.609768440889475,-115.7721287006842,274.5856549026035,288.0,29.121414121724055,35000.0,177124.89,5342.027528675423,0,3370.0
3.0,wind,bus_308,wind_10314,34.96707779287037,-118.38516885381482,86.14287318654733,246.0,41.28737036872091,15000.0,469507.75,3910.4721550060904,1,3370.0
3.0,wind,bus_308,wind_11080,35.05365900970741,-117.82172987188889,119.56903402330418,240.0,29.83449048851381,15000.0,473568.0,3140.1317006028785,1,3370.0
3.0,wind,bus_308,wind_11451,35.05365900970741,-117.39915063544444,147.24085632349556,216.0,31.922420034212657,35000.0,286184.66,5037.468664619892,1,3370.0
3.0,wind,bus_308,wind_11462,35.14024022654445,-118.59645847203703,101.93853200659971,72.0,30.90716157998361,15000.0,421182.88,4246.732688971792,1,3370.0
2.0,wind,bus_308,wind_12200,35.47357956525517,-115.44881715028572,323.77240162721796,282.0,35.868914710440556,35000.0,368521.7,3513.425303677313,0,3370.0
3.0,wind,bus_308,wind_12222,35.22682144338148,-118.80774809025925,112.30824595171626,180.0,7.294763642570183,15000.0,448000.2,4639.573607492375,1,3370.0
2.0,wind,bus_308,wind_13347,35.602189786706894,-115.36118871457143,337.0495708626216,240.0,31.74171522120349,35000.0,271069.88,4934.397613384755,0,3370.0
2.0,wind,bus_308,wind_13355,35.602189786706894,-114.66016122885715,395.0450763650614,258.0,46.71920613088312,35000.0,318633.25,4238.3168759567225,0,3370.0
2.0,wind,bus_308,wind_13719,35.602189786706894,-113.696248436,477.2534437900027,270.0,49.6009464184887,15000.0,369154.3,5210.298750561249,0,3370.0
2.0,wind,bus_308,wind_13723,35.602189786706894,-113.34573469314286,507.6150374205053,282.0,46.93785294623239,35000.0,342503.72,4586.018234119997,0,3370.0
2.0,wind,bus_308,wind_14115,35.645059860524135,-113.60862000028573,486.236538121341,102.0,44.604152879739,35000.0,319696.4,5301.523045267489,0,3370.0
1.0,solar,bus_308,solar_1180,33.609768440889475,-113.9774181261579,436.89504953867254,119.51,20.66093307534744,35000.0,415575.4,10881.386489607035,0,540.0
1.0,solar,bus_308,solar_1938,33.70863148776316,-115.91018336026316,259.4768657378711,413.56,21.006451738438415,35000.0,136194.78,5589.921430933224,0,540.0
1.0,solar,bus_308,solar_2696,33.70863148776316,-114.5296367644737,384.6524848814591,975.34,20.23556579392014,15000.0,326046.84,5842.262500000001,0,540.0
3.0,solar,bus_308,solar_3481,35.31340266021852,-117.54001038092592,158.15307389656107,235.46,20.98557988500825,15000.0,1450488.9,9015.091456745968,1,540.0
3.0,solar,bus_308,solar_3865,35.399983877055554,-117.89215974462962,148.0487857909575,555.68,20.956046218629005,15000.0,748010.2,8326.904253604604,1,540.0
1.0,solar,bus_308,solar_4974,33.90635758151053,-114.39158210489474,394.2134081620141,725.49,20.566563256377396,15000.0,151662.47,5015.97306034038,0,540.0
3.0,solar,bus_308,solar_5002,35.57314631072963,-117.75129999914815,171.06104882164485,321.51,20.805657171461945,15000.0,610527.6,14019.768686868687,1,540.0
2.0,solar,bus_308,solar_6866,35.773670081975865,-113.082849386,535.8127699227665,1975.87,20.3644778352278,15000.0,163287.61,3303.7093581362155,0,540.0
2.0,solar,bus_308,solar_6870,35.816540155793106,-115.27356027885715,355.0781743684788,511.49,20.3885561933549,15000.0,191078.33,4340.889018140537,0,540.0
1.0,solar,bus_308,solar_6877,34.20294672213158,-114.39158210489474,391.94075527648744,243.36,20.323107440582152,35000.0,248843.27,14732.03952695499,0,540.0
1.0,solar,bus_308,solar_7637,34.40067281587895,-116.0482380198421,240.1390148868088,115.64,20.97164538263398,15000.0,329703.16,8637.77394621809,0,540.0
1.0,solar,bus_308,solar_8402,34.59839890962632,-116.18629267942106,230.17561856500953,800.57,20.779362880359272,35000.0,309062.75,5348.813514564577,0,540.0
1.0,solar,bus_308,solar_8406,34.59839890962632,-115.63407404110526,280.1460394453394,381.67,20.52282248996236,35000.0,307217.75,13701.886610865902,0,540.0
3.0,solar,bus_308,solar_8422,36.00605239491482,-118.878177963,199.11952417505455,1534.09,18.4643785313685,15000.0,147581.83,4738.016111105843,1,540.0
1.0,solar,bus_308,solar_8772,34.59839890962632,-115.21991006236843,317.7644824311357,1262.43,20.827260532201606,15000.0,285082.16,4698.472227915261,0,540.0
3.0,solar,bus_308,solar_8801,36.00605239491482,-118.0330194901111,205.97602316618028,1920.94,21.38626932296118,15000.0,166064.89,3150.371663040237,1,540.0
1.0,solar,bus_308,solar_9164,34.6972619565,-115.91018336026316,257.0002646751331,1370.69,20.80076673898595,15000.0,228099.69,4582.887685702328,0,540.0
3.0,solar,bus_308,solar_9554,36.09263361175185,-118.73731821751852,207.83993520371,2675.24,19.246807189138497,35000.0,439531.4,4826.783703703703,1,540.0
2.0,solar,bus_308,solar_10302,35.94515037724483,-113.95913374314286,468.0178154547917,774.09,20.206921077184717,35000.0,88726.28,5257.520563974944,0,540.0
3.0,solar,bus_308,solar_11083,36.26579604542593,-118.1738792355926,231.1109544429753,562.63,21.704051587967797,15000.0,407670.75,4334.185178850601,1,540.0
2.0,solar,bus_308,solar_11821,36.07376059869655,-115.36118871457143,363.16341593745705,1895.69,20.33245961018209,35000.0,267489.94,4568.217359904856,0,540.0
3.0,solar,bus_308,solar_11837,36.35237726226296,-118.5260285992963,236.87094879885424,3199.82,21.280843517492393,35000.0,657265.94,3555.5323979640634,1,540.0
2.0,solar,bus_308,solar_12188,36.07376059869655,-114.48490435742858,431.1821959054232,1034.83,19.649696670386444,35000.0,345709.78,6176.704732336498,0,540.0
3.0,solar,bus_308,solar_12223,36.35237726226296,-117.3287207627037,265.4101487904638,616.44,19.899699049838656,15000.0,431066.34,4162.50411039619,1,540.0
2.0,solar,bus_308,solar_12568,36.11663067251379,-114.74778966457143,412.6650112217173,907.88,19.391389919897858,35000.0,404530.84,7771.421293493865,0,540.0
3.0,solar,bus_308,solar_12591,36.35237726226296,-117.11743114448147,274.63276752063666,1283.28,20.986785155739607,35000.0,243376.78,5059.439440354808,1,540.0
2.0,solar,bus_308,solar_12954,36.159500746331034,-114.13439061457143,463.584931200594,216.79,19.79746766913336,35000.0,467371.66,9295.096465069715,0,540.0
2.0,solar,bus_308,solar_12977,36.202370820148275,-114.923046536,404.0012399610384,422.82,19.98129969611502,35000.0,365625.44,4648.62371364967,0,540.0
2.0,solar,bus_308,solar_13734,36.28811096778276,-115.01067497171428,402.5565395731933,1435.71,20.022836093802365,35000.0,275067.38,4670.662091503268,0,540.0
2.0,solar,bus_308,solar_14502,36.3309810416,-114.923046536,411.73433662489987,1274.09,19.972700974607537,35000.0,392252.53,3317.1199651070892,0,540.0
1.0,wind,bus_309,wind_3840,32.91772711277368,-115.08185540278947,346.3897999764167,78.0,29.86654403472681,35000.0,257014.03,13494.356293888508,0,3370.0
1.0,wind,bus_309,wind_3841,32.91772711277368,-114.94380074321053,356.8206182656378,66.0,32.903536507098664,35000.0,317563.62,13922.127475281783,0,3370.0
3.0,wind,bus_309,wind_3867,34.18784684133704,-116.976571399,121.82972885151575,66.0,22.15517101019571,15000.0,550612.56,10357.109068159081,1,3370.0
3.0,wind,bus_309,wind_4614,34.274428058174074,-117.04700127174074,111.49534108287344,228.0,45.46469677479659,15000.0,542013.2,9597.691972840154,1,3370.0
3.0,wind,bus_309,wind_4625,34.361009275011114,-118.24430910833333,43.02508116757713,186.0,40.587012468578514,35000.0,411351.8,5539.314954486427,1,3370.0
1.0,wind,bus_309,wind_5738,33.01659015964737,-114.80574608363158,361.31746103148754,144.0,45.67545565294453,35000.0,185248.53,6033.371193415638,0,3370.0
3.0,wind,bus_309,wind_5759,34.534171708685186,-118.5260285992963,42.81274514772618,246.0,27.70681974270578,15000.0,579130.6,4889.942746873255,1,3370.0
3.0,wind,bus_309,wind_5762,34.534171708685186,-118.31473898107407,28.220511103909875,204.0,38.767218884089594,15000.0,378539.16,11720.692783303672,1,3370.0
1.0,wind,bus_309,wind_6124,33.11545320652105,-116.324347339,245.2136399499694,60.0,52.26981609860366,35000.0,376899.84,13854.580762104344,0,3370.0
2.0,wind,bus_309,wind_6862,35.173489048534485,-114.48490435742858,335.4866095230996,42.0,49.37766374099247,35000.0,362114.1,5022.801101628039,0,3370.0
2.0,wind,bus_309,wind_6864,35.173489048534485,-114.309647486,351.2946265448601,252.0,39.248624139220354,35000.0,454195.8,4487.393906682622,0,3370.0
2.0,wind,bus_309,wind_8004,35.216359122351726,-115.01067497171428,288.9378437095236,222.0,57.02361614208024,15000.0,347759.25,3906.8795749374895,0,3370.0
1.0,wind,bus_309,wind_8011,33.31317930026842,-115.63407404110526,278.9437235283597,228.0,17.733234099813693,15000.0,124354.65,5979.508496701373,0,3370.0
1.0,wind,bus_309,wind_8026,33.31317930026842,-113.701308807,437.4407975205504,126.0,33.18933618191138,35000.0,307217.75,13701.886610865902,0,3370.0
1.0,wind,bus_309,wind_8770,33.412042347142105,-113.9774181261579,409.5445892077159,276.0,40.85052500898017,35000.0,139822.95,4952.446145236453,0,3370.0
1.0,wind,bus_309,wind_8775,33.51090539401579,-116.0482380198421,234.888491908433,108.0,31.262503103984557,15000.0,240732.22,5543.147302292982,0,3370.0
2.0,wind,bus_309,wind_9542,35.25922919616897,-113.43336312885715,431.4679988011384,228.0,40.26782429171251,15000.0,206109.4,3636.3574772151674,0,3370.0
1.0,wind,bus_309,wind_9546,33.609768440889475,-116.18629267942106,218.08283068129185,258.0,31.322704717256308,35000.0,228112.95,6730.409007429606,0,3370.0
1.0,wind,bus_309,wind_9926,33.609768440889475,-115.7721287006842,250.23448154050337,288.0,29.121414121724055,35000.0,177124.89,5342.027528675423,0,3370.0
3.0,wind,bus_309,wind_10314,34.96707779287037,-118.38516885381482,34.85844992713776,246.0,41.28737036872091,15000.0,469507.75,3910.4721550060904,1,3370.0
3.0,wind,bus_309,wind_11080,35.05365900970741,-117.82172987188889,45.01587001105491,240.0,29.83449048851381,15000.0,473568.0,3140.1317006028785,1,3370.0
